trial,model,task,latency,temperature,id,result,quality,generation_accuracy,variance,review_accuracy,accuracy,elapsed,strategy,created
Trial_767 0,llama3.1:70b,"generate a concise, clinically formal summary",225.0,0.6,Item_1,"The patient is a 76-year-old white female with hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis, and kidney stones. She reports no changes or concerns regarding these issues. No fever, chills, cough, congestion, nausea, vomiting, chest pain, or chest pressure have been experienced.",9.9253154395,1.0,0.3544710260113111,0.0,0.75,3m 49s,PERFORMANCE,2025-09-05 01:19:01
Trial_767 0,mixtral:8x22b,"generate a concise, clinically formal summary",84.0,0.6,Item_2,"The patient is a 76-year-old white female who has returned for a refill of her blood pressure medication. She was previously followed up by Doctor Kumar regarding her hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis and kidney stones. No changes or concerns were reported regarding these issues.",9.6391768326,1.0,0.0009769273417148,0.936640557687896,0.984160139421974,3m 49s,PERFORMANCE,2025-09-05 01:19:01
Trial_767 0,qwen2.5:32b,"generate a concise, clinically formal summary",99.0,0.45,Item_4,"The patient is a 76-year-old white female with a history of hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis, and kidney stones. She presented for a refill of her blood pressure medication without any new symptoms or concerns.",9.9792988891,1.0,0.0174913007348302,0.7319034242042683,0.932975856051067,3m 49s,PERFORMANCE,2025-09-05 01:19:01
Trial_767 1,gpt-4o,"generate a concise, clinically formal summary",5.0,0.6,Item_0,"The patient, a 25-year-old, reports experiencing the worst headache of their life, which began suddenly on July 31st. Associated symptoms include blurry vision, lightheadedness described as having blind spots, and difficulty writing. The patient denies nausea or vomiting but notes facial swelling concurrent with the headache onset. The plan includes a thorough examination, CT scan, and administration of a migraine cocktail and Morphine.",9.9842058614,1.0,0.0016039526512735,0.9226692478365796,0.9806673119591448,4m 55s,PERFORMANCE,2025-09-05 01:22:52
Trial_767 1,o3-mini,"generate a concise, clinically formal summary",23.0,1.0,Item_3,"A 25-year-old patient presented with an acute, severe headache that began yesterday around 11 a.m., accompanied by blurred vision, lightheadedness described as experiencing blind spots, difficulty with handwriting consistent with possible neurological involvement, and noticeable facial swelling. The patient denied vomiting, and management included ordering a migraine cocktail and morphine pending further evaluation with CT imaging.",9.9856273401,1.0,0.0303025669616825,0.6638785933937098,0.9159696483484274,4m 55s,PERFORMANCE,2025-09-05 01:22:52
Trial_767 1,llama3.1:70b,"generate a concise, clinically formal summary",297.0,0.6,Item_1,"The patient, a 25-year-old male, presented with the worst headache of his life, which began suddenly on July 31 at around 11:00. He reported blurry vision, lightheadedness with blind spots, and difficulty writing due to messy handwriting. The patient also mentioned facial swelling, but it is unclear if this symptom is related to the headache. A thorough examination and evaluation will be conducted in the ER.",9.7346410912,1.0,0.0107618583060125,0.7996911685649305,0.9499227921412328,4m 55s,PERFORMANCE,2025-09-05 01:22:52
Trial_767 1,mixtral:8x22b,"generate a concise, clinically formal summary",133.0,0.6,Item_2,"The patient is a 25-year-old individual presenting with a severe headache that started on July 31st. The pain came on suddenly and is accompanied by blurry vision, lightheadedness with blind spots, and difficulty writing. Physical examination revealed facial swelling.",9.9466519986,1.0,0.0009678091478089,0.9399308724980204,0.9849827181245052,4m 55s,PERFORMANCE,2025-09-05 01:22:52
Trial_767 1,qwen2.5:32b,"generate a concise, clinically formal summary",162.0,0.45,Item_4,"The patient is a 25-year-old with a sudden onset of severe headache since July 31. Associated symptoms include blurred vision, lightheadedness with blind spots, and impaired right-handed writing. Facial swelling is also noted.",9.8746491688,1.0,0.0234781347629625,0.7041386339942182,0.9260346584985546,4m 55s,PERFORMANCE,2025-09-05 01:22:52
Trial_767 2,o3-mini,"generate a concise, clinically formal summary",24.0,1.0,Item_3,"The patient, a 22-year-old female, presents with pruritic wart-like lesions in the perianal region that were first noted three to four weeks ago. She reports mild itching without pain or additional symptoms, suggesting a localized condition that requires clinical evaluation.",0.3822625517,0.0,0.0930050902811291,0.5405290270468579,0.4053967702851434,4m 22s,PERFORMANCE,2025-09-05 01:27:50
Trial_767 2,qwen2.5:32b,"generate a concise, clinically formal summary",136.0,0.45,Item_4,"The patient, a 22-year-old female, presents with anogenital warts noted approximately three to four weeks ago. The lesions are asymptomatic except for mild pruritus. No additional symptoms are reported.",0.002074453,0.0,0.382320228544051,0.0684238542947652,0.0513178907210739,4m 22s,PERFORMANCE,2025-09-05 01:27:50
Trial_767 2,gpt-4o,"generate a concise, clinically formal summary",4.0,0.6,Item_0,"The patient, a 22-year-old female, reports noticing warts near the anal area approximately three to four weeks ago. She experiences mild itching but no pain. There are no other symptoms reported aside from the warts and itchiness.",1.1791795033,0.0,0.1419235191991294,0.432413696986329,0.3243102727397468,4m 22s,PERFORMANCE,2025-09-05 01:27:50
Trial_767 2,mixtral:8x22b,"generate a concise, clinically formal summary",121.0,0.6,Item_2,"The patient is a 22-year-old who presents with warts on the perianal area, which have been present for approximately three to four weeks. The patient reports mild itching but no pain. There are no other reported symptoms.",1.1819958105,0.0,0.2066479662651396,0.3151108463619512,0.2363331347714634,4m 22s,PERFORMANCE,2025-09-05 01:27:50
Trial_767 2,llama3.1:70b,"generate a concise, clinically formal summary",264.0,0.6,Item_1,"A 22-year-old patient presents with warts on the anal area, first noticed three to four weeks ago. The patient reports itching but no pain. No other symptoms are reported.",1.0716971931,0.0,0.0219260910074862,0.7769073167912153,0.5826804875934115,4m 22s,PERFORMANCE,2025-09-05 01:27:50
Trial_767 3,mixtral:8x22b,"generate a concise, clinically formal summary",56.0,0.6,Item_2,"The patient is currently taking Salmeterol and Fluticasone inhalers, both prescribed by a doctor. The former is used on an as-needed basis, while the latter is a nasal inhaler.",9.9242354209,1.0,0.0020300775535661,0.8292807590212682,0.9573201897553172,5m 29s,PERFORMANCE,2025-09-05 01:32:14
Trial_767 3,llama3.1:70b,"generate a concise, clinically formal summary",275.0,0.6,Item_1,"The patient is taking Salmeterol inhaler on an as-needed basis and Fluticasone nasal inhaler, both of which were prescribed. No over-the-counter medicines or alternative therapies are being used.",9.8763688416,1.0,0.0039129541079828,0.7629835255771961,0.940745881394299,5m 29s,PERFORMANCE,2025-09-05 01:32:14
Trial_767 3,gpt-4o,"generate a concise, clinically formal summary",4.0,0.6,Item_0,"The patient is currently prescribed Salmeterol inhaler on an as-needed basis and Fluticasone nasal inhaler. The patient confirmed no use of over-the-counter medicines, alternative medicine, or naturopathy, adhering strictly to the prescribed medications.",9.8680290904,1.0,0.0004136153396339,0.9229408037218876,0.980735200930472,5m 29s,PERFORMANCE,2025-09-05 01:32:14
Trial_767 3,qwen2.5:32b,"generate a concise, clinically formal summary",139.0,0.45,Item_4,"The patient is not using any over-the-counter or alternative medications. They are prescribed Salmeterol and Fluticasone inhalers, with the latter used nasally on an as-needed basis.",9.8037168534,1.0,0.0032595842920978,0.7836747248847415,0.9459186812211854,5m 29s,PERFORMANCE,2025-09-05 01:32:14
Trial_767 3,o3-mini,"generate a concise, clinically formal summary",25.0,1.0,Item_3,"The patient reports adherence to their prescribed medication regimen without the use of any over-the-counter, naturopathic, or alternative therapies. They are taking a Salmeterol inhaler on an as-needed basis and using a Fluticasone nasal inhaler. The dialogue confirms that only the prescribed medications are being utilized.",9.9154940451,1.0,0.0042896374481727,0.7518373314428707,0.9379593328607176,5m 29s,PERFORMANCE,2025-09-05 01:32:14
Trial_767 4,gpt-4o,"generate a concise, clinically formal summary",3.0,0.6,Item_0,The patient presented with a burn injury to the right hand. The burn is localized to the right arm. No additional symptoms or complications were reported.,9.8949321462,1.0,1.3508785721892018,0.7234352496493124,0.930858812412328,3m 34s,PERFORMANCE,2025-09-05 01:37:45
Trial_767 4,mixtral:8x22b,"generate a concise, clinically formal summary",79.0,0.6,Item_2,The patient presents with a burn on the right arm.,9.1889234989,1.0,1.5247299272604395,0.7061774442420609,0.9265443610605152,3m 34s,PERFORMANCE,2025-09-05 01:37:45
Trial_767 4,llama3.1:70b,"generate a concise, clinically formal summary",217.0,0.6,Item_1,The patient has sustained a burn injury to the right hand.,0.788203026,0.0,0.4083263767404735,0.847947912380701,0.2119869780951752,3m 34s,PERFORMANCE,2025-09-05 01:37:45
Trial_767 4,qwen2.5:32b,"generate a concise, clinically formal summary",87.0,0.45,Item_4,"The patient presents with a burn injury to the right hand. The history of present illness is limited to this incident, with no additional symptoms or comorbidities noted.",8.1283553847,1.0,0.4907331941831077,0.8333092934346324,0.958327323358658,3m 34s,PERFORMANCE,2025-09-05 01:37:45
Trial_767 4,o3-mini,"generate a concise, clinically formal summary",25.0,1.0,Item_3,The patient reported a burn injury localized to the right arm during the consultation. Clinical dialogue confirmed that there are no associated complications and the injury is confined solely to the right arm. No additional symptoms or medical concerns were noted.,9.1328789212,1.0,0.6439532664891913,0.8090516785716714,0.952262919642918,3m 34s,PERFORMANCE,2025-09-05 01:37:45
Trial_767 5,o3-mini,"generate a concise, clinically formal summary",23.0,1.0,Item_3,"The patient reported marked improvement in asthma management after resuming regular inhaler use, noting prior inconsistency in carrying the medication during physical activity. No additional medical conditions were disclosed during the consultation.",2.224559747,0.0,0.0066974033838671,0.8462027365169716,0.6346520523877287,5m 13s,PERFORMANCE,2025-09-05 01:41:21
Trial_767 5,llama3.1:70b,"generate a concise, clinically formal summary",265.0,0.6,Item_1,"The patient reports improved asthma symptoms since resuming inhaler use, and acknowledges the importance of carrying it during exercise or increased activity. The patient denies other medical problems.",2.7988482143,0.0,0.0446632262352793,0.6028354979274066,0.452126623445555,5m 13s,PERFORMANCE,2025-09-05 01:41:21
Trial_767 5,gpt-4o,"generate a concise, clinically formal summary",3.0,0.6,Item_0,"The patient reports significant improvement in asthma symptoms since consistently using their inhaler. They acknowledge the importance of carrying it at all times, especially during increased physical activity. No other medical problems were discussed.",2.1537754969,0.0,0.0418505683971133,0.6155445162705573,0.4616583872029179,5m 13s,PERFORMANCE,2025-09-05 01:41:21
Trial_767 5,mixtral:8x22b,"generate a concise, clinically formal summary",56.0,0.6,Item_2,"The patient's asthma has improved since resuming the use of an inhaler. The patient acknowledges the importance of carrying the inhaler, especially during increased physical activity. No other medical problems were reported.",2.2351143665,0.0,0.0003136312340334,0.966718335912665,0.7250387519344987,5m 13s,PERFORMANCE,2025-09-05 01:41:21
Trial_767 5,qwen2.5:32b,"generate a concise, clinically formal summary",134.0,0.45,Item_4,"The patient has asthma and uses an inhaler. They have learned the importance of carrying it, especially during exercise or increased physical activity. No other medical problems were reported.",3.1281806805,0.0,0.1414991790808704,0.2930766291593869,0.2198074718695402,5m 13s,PERFORMANCE,2025-09-05 01:41:21
Trial_767 6,o3-mini,"generate a concise, clinically formal summary",28.0,1.0,Item_3,"The patient has a documented history of cesarean section and appendectomy, and sustained a lower back injury from a motor vehicle accident approximately four to five years ago. No additional complications or chronic conditions were reported.",1.4329317068,0.0,0.7467874847237193,0.8305834663458236,0.2076458665864559,3m 55s,PERFORMANCE,2025-09-05 01:46:37
Trial_767 6,mixtral:8x22b,"generate a concise, clinically formal summary",86.0,0.6,Item_2,"The patient is a non-smoker who quit before the birth of her daughter. She underwent C-section during delivery and had appendectomy in the past. No other medical issues are reported, except for a car accident that occurred four to five years ago with no significant back pain post-incident.",9.3407438708,1.0,0.0026733533487232,0.9898635598921756,0.997465889973044,3m 55s,PERFORMANCE,2025-09-05 01:46:37
Trial_767 6,llama3.1:70b,"generate a concise, clinically formal summary",238.0,0.6,Item_1,"The patient is a female who had a C-section during the birth of her daughter. She quit smoking before her pregnancy and has no history of high blood pressure, heart disease, or diabetes. The patient had an appendectomy a few years ago and was involved in a car crash four to five years ago, which resulted in lower back pain.",9.0513380881,1.0,0.0025341917443011,0.9901309122161682,0.997532728054042,3m 55s,PERFORMANCE,2025-09-05 01:46:37
Trial_767 6,qwen2.5:32b,"generate a concise, clinically formal summary",90.0,0.45,Item_4,The patient has a history of appendectomy and cesarean section. No other surgical interventions or significant medical conditions are noted.,1.6990518123,0.0,0.0292892108371752,0.9664485641129636,0.2416121410282408,3m 55s,PERFORMANCE,2025-09-05 01:46:37
Trial_767 6,gpt-4o,"generate a concise, clinically formal summary",3.0,0.6,Item_0,"The patient, a female who previously smoked but quit before having her daughter, reports a history of a C-section and an appendectomy. She denies any current pregnancy, high blood pressure, heart disease, diabetes, or issues with the lungs, thyroid, kidney, or bladder. Approximately four to five years ago, she experienced a lower back injury due to a car accident, but did not have increased back pain thereafter and was not recommended for physical therapy.",7.7444508222,1.0,0.8690614821982375,0.8172394202534262,0.9543098550633564,3m 55s,PERFORMANCE,2025-09-05 01:46:37
Trial_767 7,o3-mini,"generate a concise, clinically formal summary",20.0,1.0,Item_3,"During the consultation, the patient was asked about drug allergies and confirmed that no known allergies exist. The dialogue affirms the absence of any adverse reactions to medications, indicating that drug allergies are not a clinical concern.",9.8674008891,1.0,0.0161008431359313,0.8181545143813529,0.9545386285953382,4m 59s,PERFORMANCE,2025-09-05 01:50:34
Trial_767 7,llama3.1:70b,"generate a concise, clinically formal summary",250.0,0.6,Item_1,The patient reports no known drug allergies.,9.9926493527,1.0,0.0196754458539332,0.7989794273712708,0.9497448568428176,4m 59s,PERFORMANCE,2025-09-05 01:50:34
Trial_767 7,gpt-4o,"generate a concise, clinically formal summary",3.0,0.6,Item_0,"The patient reports no known drug allergies. The discussion was concise, and there were no discrepancies in the information provided.",9.9124373473,1.0,0.0259901771759034,0.7689623094950364,0.9422405773737592,4m 59s,PERFORMANCE,2025-09-05 01:50:34
Trial_767 7,qwen2.5:32b,"generate a concise, clinically formal summary",103.0,0.45,Item_4,The patient has no known drug allergies.,9.6201143967,1.0,0.1282242221001085,0.4868276467433973,0.8717069116858494,4m 59s,PERFORMANCE,2025-09-05 01:50:34
Trial_767 7,mixtral:8x22b,"generate a concise, clinically formal summary",51.0,0.6,Item_2,The patient has no known drug allergies.,9.9727179036,1.0,0.0287995545419967,0.7567957837291622,0.9391989459322906,4m 59s,PERFORMANCE,2025-09-05 01:50:34
Trial_767 8,llama3.1:70b,"generate a concise, clinically formal summary",264.0,0.6,Item_1,"Family medical history is significant for heart disease. The patient’s parents both had heart disease, with the mother dying from complications and the father passing away in his 40s. Two maternal uncles had polio.",2.0055977521,0.0,3.25139120343133,0.5558690642875166,0.1389672660718791,5m 13s,PERFORMANCE,2025-09-05 01:55:36
Trial_767 8,gpt-4o,"generate a concise, clinically formal summary",4.0,0.6,Item_0,"The patient reports a family history of heart disease, with both parents affected. The mother passed away due to complications from heart disease, while the father died in his forties. The patient mentions two brothers, one being healthy and the other with unknown health status. On the maternal side, two uncles had polio, one requiring crutches and the other with a leg deformity. The patient has one healthy child.",1.2564583581,0.0,5.227841840246789,0.4368324381872851,0.1092081095468212,5m 13s,PERFORMANCE,2025-09-05 01:55:36
Trial_767 8,o3-mini,"generate a concise, clinically formal summary",24.0,1.0,Item_3,"The patient reports a significant family history of heart disease, with the mother succumbing to complications and the father passing away in his forties. Maternal uncles experienced polio with resulting leg deformities, and one brother’s health status remains uncertain while the other is healthy. The patient also has one healthy child.",0.5891865112,0.0,1.4076873329189017,0.7077668274514275,0.1769417068628568,5m 13s,PERFORMANCE,2025-09-05 01:55:36
Trial_767 8,mixtral:8x22b,"generate a concise, clinically formal summary",19.0,0.6,Item_2,"The patient's family medical history includes heart disease, with both parents having been affected and the mother passing away due to complications. The patient also has two brothers; one is healthy while the other's health status is unknown. Additionally, two uncles on the maternal side had polio, resulting in leg deformities. No neurological conditions are reported among other family members.",3.5215755155,1.0,4.840889305425351,0.4580752479963458,0.8645188119990864,5m 13s,PERFORMANCE,2025-09-05 01:55:36
Trial_767 8,qwen2.5:32b,"generate a concise, clinically formal summary",108.0,0.45,Item_4,"The patient's maternal grandparents had heart disease with maternal death due to complications. One uncle required crutches for leg deformities, and another had unilateral leg deformities, both likely from polio. No other family members have known neurological conditions.",0.6400164284,0.0,2.3459378790491625,0.6227452945040701,0.1556863236260175,5m 13s,PERFORMANCE,2025-09-05 01:55:36
Trial_767 9,o3-mini,"generate a concise, clinically formal summary",21.0,1.0,Item_3,"The patient’s family history highlights several significant conditions, including prostate cancer in a brother, brain cancer in a father, and diabetes in siblings. Additionally, both sides of the family demonstrate a predisposition to cardiovascular issues, underscoring the need for careful clinical monitoring of heart-related risks.",1.618398735,0.0,0.0052328794706315,0.9846952223094232,0.2461738055773558,3m 46s,PERFORMANCE,2025-09-05 02:00:52
Trial_767 9,mixtral:8x22b,"generate a concise, clinically formal summary",82.0,0.6,Item_2,"The patient's family history is significant for prostate cancer in the brother and brain cancer in the father. There are also multiple heart-related issues on both sides of the family, and diabetes is present in both siblings.",1.3195041425,0.0,0.0013948430393886,0.9920983219689212,0.2480245804922303,3m 46s,PERFORMANCE,2025-09-05 02:00:52
Trial_767 9,gpt-4o,"generate a concise, clinically formal summary",4.0,0.6,Item_0,"The patient reports a family history of prostate cancer in his brother, brain cancer in his father, and numerous heart-related issues on both sides of the family. Additionally, both his brother and sister have diabetes.",10.0,1.0,0.4729397474282877,0.8545011477914215,0.9636252869478554,3m 46s,PERFORMANCE,2025-09-05 02:00:52
Trial_767 9,qwen2.5:32b,"generate a concise, clinically formal summary",99.0,0.45,Item_4,"The patient reports a family history of prostate cancer in the brother and brain cancer in the father. There are also prevalent cardiovascular issues on both sides of the family. Additionally, diabetes is present in the sibling group.",2.3708328991,0.0,0.3411426688585783,0.8764266895921845,0.2191066723980461,3m 46s,PERFORMANCE,2025-09-05 02:00:52
Trial_767 9,llama3.1:70b,"generate a concise, clinically formal summary",228.0,0.6,Item_1,"The patient has a family history of prostate cancer (brother), brain cancer (father), heart-related issues (bilateral), and diabetes (sister and brother).",1.191117593,0.0,0.7700721013027055,0.8143382863475375,0.2035845715868843,3m 46s,PERFORMANCE,2025-09-05 02:00:52
Trial_873 0,mixtral:8x22b,"generate a concise, clinically formal summary",168.0,0.6,Item_3,"The patient is a 76-year-old white female presenting for a refill of her blood pressure medication. She has a medical history of hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis and kidney stones. No changes or concerns have been reported regarding these issues. The patient also denied any recent fever or chills, cough, congestion, nausea, vomiting, chest pain, or chest pressure.",9.9867797107,1.0,0.0449625249420062,0.3727845024409777,0.8431961256102445,5m 56s,RANDOM,2025-08-30 22:35:12
Trial_873 0,o1-mini,"generate a concise, clinically formal summary",22.0,1.0,Item_4,"The patient is a 76-year-old white female with a history of hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis, and kidney stones. She reports no changes or concerns regarding her conditions and denies fever, chills, cough, congestion, nausea, vomiting, chest pain, or chest pressure. She is here for a refill of her blood pressure medication.",10.0,1.0,0.0366895332628242,0.4334183194850717,0.858354579871268,5m 56s,RANDOM,2025-08-30 22:35:12
Trial_873 0,llama3.1:70b,"generate a concise, clinically formal summary",215.0,0.6,Item_2,"Patient is a 76-year-old white female with hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis, and kidney stones, presenting for a refill of her blood pressure medication. She reports no changes or concerns regarding these issues.",9.9034832293,1.0,0.0522335502698757,0.323969628744338,0.8309924071860845,5m 56s,RANDOM,2025-08-30 22:35:12
Trial_873 0,gpt-4o,"generate a concise, clinically formal summary",5.0,0.6,Item_1,"The patient, a 76-year-old white female, returned for a refill of her blood pressure medication. She has a history of hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis, and kidney stones. She reported no changes or concerns regarding these conditions and denied experiencing fever, chills, cough, congestion, nausea, vomiting, chest pain, or chest pressure.",9.9936401463,1.0,0.0028133205740565,0.843107910925168,0.960776977731292,5m 56s,RANDOM,2025-08-30 22:35:12
Trial_873 0,llama3.3:latest,"generate a concise, clinically formal summary",351.0,0.6,Item_0,"The patient is a 76-year-old white female with a history of hypertension, osteoarthritis, osteoporosis, hypothyroidism, allergic rhinitis, and kidney stones, presenting for a refill of her blood pressure medication.",9.846253484,1.0,0.001155939941749,0.8994321721662824,0.9748580430415704,5m 56s,RANDOM,2025-08-30 22:35:12
Trial_873 1,claude-3-5-sonnet-latest,"generate a concise, clinically formal summary",5.0,0.7,Item_0,"25-year-old patient presents to the ER with sudden-onset severe headache since July 31, 2008, at 11:00. Associated symptoms include blurry vision, lightheadedness with visual scotomas, and right-sided dysgraphia. Patient also reports facial swelling concurrent with headache onset.",9.7450231081,1.0,0.0294684721820305,0.7556558125203716,0.938913953130093,1m 32s,RANDOM,2025-08-30 22:41:11
Trial_873 1,gemini-2.0-flash,"generate a concise, clinically formal summary",3.0,0.6,Item_1,"A 25-year-old patient presented to the ER on July 31, 2008, reporting the worst headache of their life, which began yesterday morning. Associated symptoms include blurry vision, lightheadedness, and impaired writing ability, with the patient noting right-handed writing appearing as if attempted with the left hand. The patient also reported blind spots and facial swelling, but denied vomiting.",9.857442516,1.0,0.2084885257784431,0.3500734455371309,0.8375183613842827,1m 32s,RANDOM,2025-08-30 22:41:11
Trial_873 1,o4-mini,"generate a concise, clinically formal summary",33.0,1.0,Item_3,"A 25-year-old patient presented with a sudden-onset, worst-of-life headache beginning on July 31, accompanied by blurred vision, lightheadedness described as blind spots, dysgraphia, and facial swelling. The patient denies nausea or vomiting.",9.7753863794,1.0,0.0219973725260295,0.7888900965243496,0.9472225241310874,1m 32s,RANDOM,2025-08-30 22:41:11
Trial_873 1,llama3.1:70b,"generate a concise, clinically formal summary",96.0,0.6,Item_2,"The patient is a 25-year-old experiencing the worst headache of their life, which started suddenly on July 31st and has persisted. The patient reports blurry vision, lightheadedness with blind spots, difficulty writing, and facial swelling. A migraine cocktail and Morphine have been ordered while awaiting CT results.",8.9104425649,1.0,0.1501394634859967,0.448468105672142,0.8621170264180356,1m 32s,RANDOM,2025-08-30 22:41:11
Trial_873 1,claude-3-7-sonnet-20250219,"generate a concise, clinically formal summary",5.0,0.7,Item_4,"25-year-old patient presents to the ER with sudden-onset headache described as ""the worst headache of my life"" that began yesterday at 11 AM. Associated symptoms include blurry vision, lightheadedness with blind spots, and difficulty writing with dominant right hand. Patient also reports facial swelling that began concurrently with the headache. CT scan ordered along with migraine cocktail and morphine for treatment.",8.869390335,1.0,0.0689132265136593,0.6263418197934709,0.9065854549483676,1m 32s,RANDOM,2025-08-30 22:41:11
Trial_873 2,claude-3-5-sonnet-latest,"generate a concise, clinically formal summary",4.0,0.7,Item_1,22-year-old female presents with perianal warts first noticed 3-4 weeks ago. Patient reports mild pruritus but denies pain or other associated symptoms. No prior history or treatment noted.,2.359627349,0.0,0.0202544963428927,0.7072962350620399,0.5304721762965299,8m 22s,RANDOM,2025-08-30 22:42:46
Trial_873 2,o3-mini,"generate a concise, clinically formal summary",20.0,1.0,Item_2,"A 22-year-old female presents with a three to four week history of perianal wart-like lesions accompanied by mild pruritus and no pain. The patient denies additional symptoms, warranting further evaluation to confirm diagnosis and guide appropriate management.",1.841696089,0.0,0.0518450575707803,0.5317031192545834,0.3987773394409375,8m 22s,RANDOM,2025-08-30 22:42:46
Trial_873 2,mixtral:8x22b,"generate a concise, clinically formal summary",81.0,0.6,Item_3,"The patient is a 22-year-old who presents with warts on the perianal region. These were first noticed approximately four weeks ago and are associated with mild itching, but no pain. No other symptoms or medical issues are reported.",2.4205345102,0.0,0.1014680324696923,0.3448628847044206,0.2586471635283154,8m 22s,RANDOM,2025-08-30 22:42:46
Trial_873 2,firefunction-v2,"generate a concise, clinically formal summary",164.0,0.6,Item_4,"The patient, a 22-year-old female, presented with a three to four week history of warts on her buttocks and reported itching without pain. No other symptoms were noted.",2.764653515,0.0,0.0242763550733091,0.6795507016631541,0.5096630262473656,8m 22s,RANDOM,2025-08-30 22:42:46
Trial_873 2,qwen2.5:32b,"generate a concise, clinically formal summary",176.0,0.45,Item_0,"The patient, a 22-year-old female, presents with anogenital warts noted approximately 3-4 weeks ago. She reports mild pruritus without associated pain. No other symptoms are present.",2.7440729135,0.0,0.0430964482753638,0.5730388844940336,0.4297791633705252,8m 22s,RANDOM,2025-08-30 22:42:46
Trial_873 3,claude-3-7-sonnet-20250219,"generate a concise, clinically formal summary",5.0,0.7,Item_0,"Patient denies taking any over-the-counter or alternative medications, adhering only to prescribed medications. Current prescriptions include Salmeterol inhaler used on an as-needed basis and Fluticasone, which is a nasal inhaler. No other medications were reported.",2.4802402281,1.0,2.46104312472601,0.7701245245821267,0.9425311311455316,3m 20s,RANDOM,2025-08-30 22:51:10
Trial_873 3,firefunction-v2,"generate a concise, clinically formal summary",203.0,0.6,Item_3,"Patient is taking Salmeterol inhaler on an as-needed basis and Fluticasone nasal inhaler, with no over-the-counter or alternative medications reported.",8.5639367818,1.0,3.181468983906249,0.7386353336604126,0.9346588334151033,3m 20s,RANDOM,2025-08-30 22:51:10
Trial_873 3,o3-mini,"generate a concise, clinically formal summary",18.0,1.0,Item_2,"The patient reported using only the prescribed medications, with no over-the-counter or alternative treatments. The medications include a Salmeterol inhaler administered as needed and a Fluticasone nasal inhaler. These details are consistent with the provided prescription.",8.9136079378,1.0,7.676532650146291,0.5940097731516432,0.8985024432879107,3m 20s,RANDOM,2025-08-30 22:51:10
Trial_873 3,mixtral:8x22b,"generate a concise, clinically formal summary",71.0,0.6,Item_4,"The patient is currently prescribed Salmeterol and Fluticasone inhalers, with the former being used on an as-needed basis.",7.0980327131,1.0,3.1814689839062797,0.7386353336604112,0.9346588334151028,3m 20s,RANDOM,2025-08-30 22:51:10
Trial_873 3,o1-mini,"generate a concise, clinically formal summary",13.0,1.0,Item_1,The patient is prescribed Salmeterol inhaler to be used on an as-needed basis and Fluticasone nasal inhaler. No over-the-counter or alternative medications are being taken. All medications are as indicated in the current prescription.,5.0158710821,1.0,10.06550324388704,0.5351093891432034,0.8837773472858008,3m 20s,RANDOM,2025-08-30 22:51:10
Trial_873 4,llama3.3:latest,"generate a concise, clinically formal summary",232.0,0.6,Item_1,Patient burned right hand.,7.934641502,1.0,0.0588406613336039,0.943955448756161,0.9859888621890402,3m 50s,RANDOM,2025-08-30 22:54:32
Trial_873 4,claude-3-5-sonnet-latest,"generate a concise, clinically formal summary",4.0,0.7,Item_3,Patient presents with a burn injury to the right hand. The injury appears to be isolated to the right upper extremity.,9.9783051144,1.0,0.0667653555639788,0.9403005669837436,0.985075141745936,3m 50s,RANDOM,2025-08-30 22:54:32
Trial_873 4,mixtral:8x22b,"generate a concise, clinically formal summary",105.0,0.6,Item_4,The chief complaint is a burn injury on the patient's right arm.,2.302390395,0.0,0.0976824969469135,0.9277890597973076,0.2319472649493268,3m 50s,RANDOM,2025-08-30 22:54:32
Trial_873 4,o1-mini,"generate a concise, clinically formal summary",16.0,1.0,Item_0,The patient presents with a burn injury to the right hand. They report that the injury is confined exclusively to the right arm. No additional symptoms or injuries were identified during the consultation.,9.6141101576,1.0,0.0323389284084888,0.958451300383005,0.9896128250957512,3m 50s,RANDOM,2025-08-30 22:54:32
Trial_873 4,claude-3-7-sonnet-20250219,"generate a concise, clinically formal summary",4.0,0.7,Item_2,Patient presents with a burn injury to the right hand. The affected area is limited to the right upper extremity with no other reported injuries.,9.8787661283,1.0,0.0330279536474915,0.9580110072591174,0.9895027518147792,3m 50s,RANDOM,2025-08-30 22:54:32
Trial_873 5,claude-3-7-sonnet-20250219,"generate a concise, clinically formal summary",4.0,0.7,Item_3,Patient has a history of asthma which has improved with the use of an inhaler. No other medical problems were reported during the encounter.,1.5608071027,0.0,0.0025638595635438,0.9025550904377152,0.6769163178282864,2m 5s,RANDOM,2025-08-30 22:58:24
Trial_873 5,gemini-2.0-flash,"generate a concise, clinically formal summary",2.0,0.6,Item_0,"The patient reports improved asthma control since resuming inhaler use. They acknowledge the importance of carrying the inhaler, especially during exercise or increased activity. The patient has no other reported medical problems.",1.6075197013,0.0,0.0007756670903812,0.9464018594328214,0.709801394574616,2m 5s,RANDOM,2025-08-30 22:58:24
